id,placeId,locationType,nameFr,nameEn,descriptionFr,descriptionEn,containedInPlaceStatus,streetAddress,addressLocality,addressRegion,postalCode,addressCountry,lastModification
VILLE-83010,83010,AdministrativeArea,Low,Low,Municipalité de Low,Municipality of Low,FALSE,"""""",Low,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83015,83015,AdministrativeArea,Kazabazua,Kazabazua,Municipalité de Kazabazua,Municipality of Kazabazua,FALSE,"""""",Kazabazua,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83020,83020,AdministrativeArea,Lac-Sainte-Marie,Lac-Sainte-Marie,Municipalité de Lac-Sainte-Marie,Municipality of Lac-Sainte-Marie,FALSE,"""""",Lac-Sainte-Marie,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83032,83032,AdministrativeArea,Gracefield,Gracefield,Ville de Gracefield,Town of Gracefield,FALSE,"""""",Gracefield,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83040,83040,AdministrativeArea,Cayamant,Cayamant,Municipalité de Cayamant,Municipality of Cayamant,FALSE,"""""",Cayamant,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83045,83045,AdministrativeArea,Blue Sea,Blue Sea,Municipalité de Blue Sea,Municipality of Blue Sea,FALSE,"""""",Blue Sea,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83050,83050,AdministrativeArea,Bouchette,Bouchette,Municipalité de Bouchette,Municipality of Bouchette,FALSE,"""""",Bouchette,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83055,83055,AdministrativeArea,Sainte-Thérèse-de-la-Gatineau,Sainte-Thérèse-de-la-Gatineau,Municipalité de Sainte-Thérèse-de-la-Gatineau,Municipality of Sainte-Thérèse-de-la-Gatineau,FALSE,"""""",Sainte-Thérèse-de-la-Gatineau,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83060,83060,AdministrativeArea,Messines,Messines,Municipalité de Messines,Municipality of Messines,FALSE,"""""",Messines,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83065,83065,AdministrativeArea,Maniwaki,Maniwaki,Ville de Maniwaki,Town of Maniwaki,FALSE,"""""",Maniwaki,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83070,83070,AdministrativeArea,Déléage,Déléage,Municipalité de Déléage,Municipality of Déléage,FALSE,"""""",Déléage,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83075,83075,AdministrativeArea,Egan-Sud,Egan-Sud,Municipalité de Egan-Sud,Municipality of Egan-Sud,FALSE,"""""",Egan-Sud,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83085,83085,AdministrativeArea,Bois-Franc,Bois-Franc,Municipalité de Bois-Franc,Municipality of Bois-Franc,FALSE,"""""",Bois-Franc,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83088,83088,AdministrativeArea,Montcerf-Lytton,Montcerf-Lytton,Municipalité de Montcerf-Lytton,Municipality of Montcerf-Lytton,FALSE,"""""",Montcerf-Lytton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83090,83090,AdministrativeArea,Aumond,Aumond,Municipalité de Aumond,Municipality of Aumond,FALSE,"""""",Aumond,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83095,83095,AdministrativeArea,Grand-Remous,Grand-Remous,Municipalité de Grand-Remous,Municipality of Grand-Remous,FALSE,"""""",Grand-Remous,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83802,83802,AdministrativeArea,Kitigan Zibi,Kitigan Zibi,Territoire autochtone de Kitigan Zibi,Aboriginal territory of Kitigan Zibi,FALSE,"""""",Kitigan Zibi,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83804,83804,AdministrativeArea,Lac-Rapide,Lac-Rapide,Territoire autochtone de Lac-Rapide,Aboriginal territory of Lac-Rapide,FALSE,"""""",Lac-Rapide,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83902,83902,AdministrativeArea,Lac-Pythonga,Lac-Pythonga,Lac-Pythonga,Lac-Pythonga,FALSE,"""""",Lac-Pythonga,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83904,83904,AdministrativeArea,Cascades-Malignes,Cascades-Malignes,Cascades-Malignes,Cascades-Malignes,FALSE,"""""",Cascades-Malignes,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83906,83906,AdministrativeArea,Lac-Lenôtre,Lac-Lenôtre,Lac-Lenôtre,Lac-Lenôtre,FALSE,"""""",Lac-Lenôtre,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83908,83908,AdministrativeArea,Lac-Moselle,Lac-Moselle,Lac-Moselle,Lac-Moselle,FALSE,"""""",Lac-Moselle,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-83912,83912,AdministrativeArea,Dépôt-Échouani,Dépôt-Échouani,Dépôt-Échouani,Dépôt-Échouani,FALSE,"""""",Dépôt-Échouani,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84005,84005,AdministrativeArea,Bristol,Bristol,Municipalité de Bristol,Municipality of Bristol,FALSE,"""""",Bristol,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84010,84010,AdministrativeArea,Shawville,Shawville,Municipalité de Shawville,Municipality of Shawville,FALSE,"""""",Shawville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84015,84015,AdministrativeArea,Clarendon,Clarendon,Municipalité de Clarendon,Municipality of Clarendon,FALSE,"""""",Clarendon,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84020,84020,AdministrativeArea,Portage-du-Fort,Portage-du-Fort,Municipalité de Portage-du-Fort,Municipality of Portage-du-Fort,FALSE,"""""",Portage-du-Fort,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84025,84025,AdministrativeArea,Bryson,Bryson,Municipalité de Bryson,Municipality of Bryson,FALSE,"""""",Bryson,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84030,84030,AdministrativeArea,Campbell's Bay,Campbell's Bay,Municipalité de Campbell's Bay,Municipality of Campbell's Bay,FALSE,"""""",Campbell's Bay,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84035,84035,AdministrativeArea,L'Île-du-Grand-Calumet,L'Île-du-Grand-Calumet,Municipalité de L'Île-du-Grand-Calumet,Municipality of L'Île-du-Grand-Calumet,FALSE,"""""",L'Île-du-Grand-Calumet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84040,84040,AdministrativeArea,Litchfield,Litchfield,Municipalité de Litchfield,Municipality of Litchfield,FALSE,"""""",Litchfield,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84045,84045,AdministrativeArea,Thorne,Thorne,Municipalité de Thorne,Municipality of Thorne,FALSE,"""""",Thorne,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84050,84050,AdministrativeArea,Alleyn-et-Cawood,Alleyn-et-Cawood,Municipalité de Alleyn-et-Cawood,Municipality of Alleyn-et-Cawood,FALSE,"""""",Alleyn-et-Cawood,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84055,84055,AdministrativeArea,Otter Lake,Otter Lake,Municipalité de Otter Lake,Municipality of Otter Lake,FALSE,"""""",Otter Lake,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84060,84060,AdministrativeArea,Fort-Coulonge,Fort-Coulonge,Municipalité de Fort-Coulonge,Municipality of Fort-Coulonge,FALSE,"""""",Fort-Coulonge,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84065,84065,AdministrativeArea,Mansfield-et-Pontefract,Mansfield-et-Pontefract,Municipalité de Mansfield-et-Pontefract,Municipality of Mansfield-et-Pontefract,FALSE,"""""",Mansfield-et-Pontefract,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84070,84070,AdministrativeArea,Waltham,Waltham,Municipalité de Waltham,Municipality of Waltham,FALSE,"""""",Waltham,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84082,84082,AdministrativeArea,L'Isle-aux-Allumettes,L'Isle-aux-Allumettes,Municipalité de L'Isle-aux-Allumettes,Municipality of L'Isle-aux-Allumettes,FALSE,"""""",L'Isle-aux-Allumettes,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84090,84090,AdministrativeArea,Chichester,Chichester,Municipalité de Chichester,Municipality of Chichester,FALSE,"""""",Chichester,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84095,84095,AdministrativeArea,Sheenboro,Sheenboro,Municipalité de Sheenboro,Municipality of Sheenboro,FALSE,"""""",Sheenboro,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84100,84100,AdministrativeArea,Rapides-des-Joachims,Rapides-des-Joachims,Municipalité de Rapides-des-Joachims,Municipality of Rapides-des-Joachims,FALSE,"""""",Rapides-des-Joachims,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-84902,84902,AdministrativeArea,Lac-Nilgaut,Lac-Nilgaut,Lac-Nilgaut,Lac-Nilgaut,FALSE,"""""",Lac-Nilgaut,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85005,85005,AdministrativeArea,Témiscaming,Témiscaming,Ville de Témiscaming,Town of Témiscaming,FALSE,"""""",Témiscaming,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85010,85010,AdministrativeArea,Kipawa,Kipawa,Municipalité de Kipawa,Municipality of Kipawa,FALSE,"""""",Kipawa,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85015,85015,AdministrativeArea,Saint-Édouard-de-Fabre,Saint-Édouard-de-Fabre,Municipalité de Saint-Édouard-de-Fabre,Municipality of Saint-Édouard-de-Fabre,FALSE,"""""",Saint-Édouard-de-Fabre,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85020,85020,AdministrativeArea,Béarn,Béarn,Municipalité de Béarn,Municipality of Béarn,FALSE,"""""",Béarn,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85025,85025,AdministrativeArea,Ville-Marie,Ville-Marie,Ville de Ville-Marie,Town of Ville-Marie,FALSE,"""""",Ville-Marie,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85030,85030,AdministrativeArea,Duhamel-Ouest,Duhamel-Ouest,Municipalité de Duhamel-Ouest,Municipality of Duhamel-Ouest,FALSE,"""""",Duhamel-Ouest,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85037,85037,AdministrativeArea,Lorrainville,Lorrainville,Municipalité de Lorrainville,Municipality of Lorrainville,FALSE,"""""",Lorrainville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85045,85045,AdministrativeArea,Saint-Bruno-de-Guigues,Saint-Bruno-de-Guigues,Municipalité de Saint-Bruno-de-Guigues,Municipality of Saint-Bruno-de-Guigues,FALSE,"""""",Saint-Bruno-de-Guigues,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85052,85052,AdministrativeArea,Laverlochère-Angliers,Laverlochère-Angliers,Municipalité de Laverlochère-Angliers,Municipality of Laverlochère-Angliers,FALSE,"""""",Laverlochère-Angliers,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85055,85055,AdministrativeArea,Fugèreville,Fugèreville,Municipalité de Fugèreville,Municipality of Fugèreville,FALSE,"""""",Fugèreville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85060,85060,AdministrativeArea,Latulipe-et-Gaboury,Latulipe-et-Gaboury,Municipalité de Latulipe-et-Gaboury,Municipality of Latulipe-et-Gaboury,FALSE,"""""",Latulipe-et-Gaboury,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85065,85065,AdministrativeArea,Belleterre,Belleterre,Ville de Belleterre,Town of Belleterre,FALSE,"""""",Belleterre,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85070,85070,AdministrativeArea,Laforce,Laforce,Municipalité de Laforce,Municipality of Laforce,FALSE,"""""",Laforce,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85075,85075,AdministrativeArea,Moffet,Moffet,Municipalité de Moffet,Municipality of Moffet,FALSE,"""""",Moffet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85085,85085,AdministrativeArea,Saint-Eugène-de-Guigues,Saint-Eugène-de-Guigues,Municipalité de Saint-Eugène-de-Guigues,Municipality of Saint-Eugène-de-Guigues,FALSE,"""""",Saint-Eugène-de-Guigues,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85090,85090,AdministrativeArea,Notre-Dame-du-Nord,Notre-Dame-du-Nord,Municipalité de Notre-Dame-du-Nord,Municipality of Notre-Dame-du-Nord,FALSE,"""""",Notre-Dame-du-Nord,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85095,85095,AdministrativeArea,Guérin,Guérin,Municipalité de Guérin,Municipality of Guérin,FALSE,"""""",Guérin,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85100,85100,AdministrativeArea,Nédélec,Nédélec,Municipalité de Nédélec,Municipality of Nédélec,FALSE,"""""",Nédélec,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85105,85105,AdministrativeArea,Rémigny,Rémigny,Municipalité de Rémigny,Municipality of Rémigny,FALSE,"""""",Rémigny,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85802,85802,AdministrativeArea,Kebaowek,Kebaowek,Territoire autochtone de Kebaowek,Aboriginal territory of Kebaowek,FALSE,"""""",Kebaowek,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85803,85803,AdministrativeArea,Hunter's Point,Hunter's Point,Territoire autochtone de Hunter's Point,Aboriginal territory of Hunter's Point,FALSE,"""""",Hunter's Point,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85804,85804,AdministrativeArea,Winneway,Winneway,Territoire autochtone de Winneway,Aboriginal territory of Winneway,FALSE,"""""",Winneway,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85806,85806,AdministrativeArea,Timiskaming,Timiskaming,Territoire autochtone de Timiskaming,Aboriginal territory of Timiskaming,FALSE,"""""",Timiskaming,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85905,85905,AdministrativeArea,Laniel,Laniel,Laniel,Laniel,FALSE,"""""",Laniel,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-85907,85907,AdministrativeArea,Les Lacs-du-Témiscamingue,Les Lacs-du-Témiscamingue,Les Lacs-du-Témiscamingue,Les Lacs-du-Témiscamingue,FALSE,"""""",Les Lacs-du-Témiscamingue,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-86042,86042,AdministrativeArea,Rouyn-Noranda,Rouyn-Noranda,Ville de Rouyn-Noranda,Town of Rouyn-Noranda,FALSE,"""""",Rouyn-Noranda,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87005,87005,AdministrativeArea,Duparquet,Duparquet,Ville de Duparquet,Town of Duparquet,FALSE,"""""",Duparquet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87010,87010,AdministrativeArea,Rapide-Danseur,Rapide-Danseur,Municipalité de Rapide-Danseur,Municipality of Rapide-Danseur,FALSE,"""""",Rapide-Danseur,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87015,87015,AdministrativeArea,Roquemaure,Roquemaure,Municipalité de Roquemaure,Municipality of Roquemaure,FALSE,"""""",Roquemaure,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87020,87020,AdministrativeArea,Gallichan,Gallichan,Municipalité de Gallichan,Municipality of Gallichan,FALSE,"""""",Gallichan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87025,87025,AdministrativeArea,Palmarolle,Palmarolle,Municipalité de Palmarolle,Municipality of Palmarolle,FALSE,"""""",Palmarolle,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87030,87030,AdministrativeArea,Sainte-Germaine-Boulé,Sainte-Germaine-Boulé,Municipalité de Sainte-Germaine-Boulé,Municipality of Sainte-Germaine-Boulé,FALSE,"""""",Sainte-Germaine-Boulé,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87035,87035,AdministrativeArea,Poularies,Poularies,Municipalité de Poularies,Municipality of Poularies,FALSE,"""""",Poularies,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87042,87042,AdministrativeArea,Taschereau,Taschereau,Municipalité de Taschereau,Municipality of Taschereau,FALSE,"""""",Taschereau,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87050,87050,AdministrativeArea,Authier,Authier,Municipalité de Authier,Municipality of Authier,FALSE,"""""",Authier,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87058,87058,AdministrativeArea,Macamic,Macamic,Ville de Macamic,Town of Macamic,FALSE,"""""",Macamic,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87070,87070,AdministrativeArea,Sainte-Hélène-de-Mancebourg,Sainte-Hélène-de-Mancebourg,Municipalité de Sainte-Hélène-de-Mancebourg,Municipality of Sainte-Hélène-de-Mancebourg,FALSE,"""""",Sainte-Hélène-de-Mancebourg,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87075,87075,AdministrativeArea,Clerval,Clerval,Municipalité de Clerval,Municipality of Clerval,FALSE,"""""",Clerval,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87080,87080,AdministrativeArea,La Reine,La Reine,Municipalité de La Reine,Municipality of La Reine,FALSE,"""""",La Reine,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87085,87085,AdministrativeArea,Dupuy,Dupuy,Municipalité de Dupuy,Municipality of Dupuy,FALSE,"""""",Dupuy,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87090,87090,AdministrativeArea,La Sarre,La Sarre,Ville de La Sarre,Town of La Sarre,FALSE,"""""",La Sarre,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87095,87095,AdministrativeArea,Chazel,Chazel,Municipalité de Chazel,Municipality of Chazel,FALSE,"""""",Chazel,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87100,87100,AdministrativeArea,Authier-Nord,Authier-Nord,Municipalité de Authier-Nord,Municipality of Authier-Nord,FALSE,"""""",Authier-Nord,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87105,87105,AdministrativeArea,Val-Saint-Gilles,Val-Saint-Gilles,Municipalité de Val-Saint-Gilles,Municipality of Val-Saint-Gilles,FALSE,"""""",Val-Saint-Gilles,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87110,87110,AdministrativeArea,Clermont,Clermont,Municipalité de Clermont,Municipality of Clermont,FALSE,"""""",Clermont,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87115,87115,AdministrativeArea,Normétal,Normétal,Municipalité de Normétal,Municipality of Normétal,FALSE,"""""",Normétal,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87120,87120,AdministrativeArea,Saint-Lambert,Saint-Lambert,Municipalité de Saint-Lambert,Municipality of Saint-Lambert,FALSE,"""""",Saint-Lambert,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87902,87902,AdministrativeArea,Lac-Duparquet,Lac-Duparquet,Lac-Duparquet,Lac-Duparquet,FALSE,"""""",Lac-Duparquet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-87904,87904,AdministrativeArea,Rivière-Ojima,Rivière-Ojima,Rivière-Ojima,Rivière-Ojima,FALSE,"""""",Rivière-Ojima,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88005,88005,AdministrativeArea,Champneuf,Champneuf,Municipalité de Champneuf,Municipality of Champneuf,FALSE,"""""",Champneuf,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88012,88012,AdministrativeArea,La Morandière-Rochebaucourt,La Morandière-Rochebaucourt,Municipalité de La Morandière-Rochebaucourt,Municipality of La Morandière-Rochebaucourt,FALSE,"""""",La Morandière-Rochebaucourt,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88022,88022,AdministrativeArea,Barraute,Barraute,Municipalité de Barraute,Municipality of Barraute,FALSE,"""""",Barraute,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88030,88030,AdministrativeArea,La Corne,La Corne,Municipalité de La Corne,Municipality of La Corne,FALSE,"""""",La Corne,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88035,88035,AdministrativeArea,Landrienne,Landrienne,Municipalité de Landrienne,Municipality of Landrienne,FALSE,"""""",Landrienne,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88040,88040,AdministrativeArea,Saint-Marc-de-Figuery,Saint-Marc-de-Figuery,Municipalité de Saint-Marc-de-Figuery,Municipality of Saint-Marc-de-Figuery,FALSE,"""""",Saint-Marc-de-Figuery,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88045,88045,AdministrativeArea,La Motte,La Motte,Municipalité de La Motte,Municipality of La Motte,FALSE,"""""",La Motte,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88050,88050,AdministrativeArea,Saint-Mathieu-d'Harricana,Saint-Mathieu-d'Harricana,Municipalité de Saint-Mathieu-d'Harricana,Municipality of Saint-Mathieu-d'Harricana,FALSE,"""""",Saint-Mathieu-d'Harricana,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88057,88057,AdministrativeArea,Amos,Amos,Ville de Amos,Town of Amos,FALSE,"""""",Amos,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88065,88065,AdministrativeArea,Saint-Dominique-du-Rosaire,Saint-Dominique-du-Rosaire,Municipalité de Saint-Dominique-du-Rosaire,Municipality of Saint-Dominique-du-Rosaire,FALSE,"""""",Saint-Dominique-du-Rosaire,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88070,88070,AdministrativeArea,Berry,Berry,Municipalité de Berry,Municipality of Berry,FALSE,"""""",Berry,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88075,88075,AdministrativeArea,Trécesson,Trécesson,Municipalité de Trécesson,Municipality of Trécesson,FALSE,"""""",Trécesson,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88080,88080,AdministrativeArea,Launay,Launay,Municipalité de Launay,Municipality of Launay,FALSE,"""""",Launay,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88085,88085,AdministrativeArea,Sainte-Gertrude-Manneville,Sainte-Gertrude-Manneville,Municipalité de Sainte-Gertrude-Manneville,Municipality of Sainte-Gertrude-Manneville,FALSE,"""""",Sainte-Gertrude-Manneville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88090,88090,AdministrativeArea,Preissac,Preissac,Municipalité de Preissac,Municipality of Preissac,FALSE,"""""",Preissac,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88802,88802,AdministrativeArea,Pikogan,Pikogan,Territoire autochtone de Pikogan,Aboriginal territory of Pikogan,FALSE,"""""",Pikogan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88902,88902,AdministrativeArea,Lac-Despinassy,Lac-Despinassy,Lac-Despinassy,Lac-Despinassy,FALSE,"""""",Lac-Despinassy,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-88904,88904,AdministrativeArea,Lac-Chicobi,Lac-Chicobi,Lac-Chicobi,Lac-Chicobi,FALSE,"""""",Lac-Chicobi,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89008,89008,AdministrativeArea,Val-d'Or,Val-d'Or,Ville de Val-d'Or,Town of Val-d'Or,FALSE,"""""",Val-d'Or,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89010,89010,AdministrativeArea,Rivière-Héva,Rivière-Héva,Municipalité de Rivière-Héva,Municipality of Rivière-Héva,FALSE,"""""",Rivière-Héva,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89015,89015,AdministrativeArea,Malartic,Malartic,Ville de Malartic,Town of Malartic,FALSE,"""""",Malartic,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89040,89040,AdministrativeArea,Senneterre,Senneterre,Ville de Senneterre,Town of Senneterre,FALSE,"""""",Senneterre,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89045,89045,AdministrativeArea,Senneterre,Senneterre,Municipalité de Senneterre,Municipality of Senneterre,FALSE,"""""",Senneterre,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89050,89050,AdministrativeArea,Belcourt,Belcourt,Municipalité de Belcourt,Municipality of Belcourt,FALSE,"""""",Belcourt,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89802,89802,AdministrativeArea,Kitcisakik,Kitcisakik,Territoire autochtone de Kitcisakik,Aboriginal territory of Kitcisakik,FALSE,"""""",Kitcisakik,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89804,89804,AdministrativeArea,Lac-Simon,Lac-Simon,Territoire autochtone de Lac-Simon,Aboriginal territory of Lac-Simon,FALSE,"""""",Lac-Simon,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89902,89902,AdministrativeArea,Matchi-Manitou,Matchi-Manitou,Matchi-Manitou,Matchi-Manitou,FALSE,"""""",Matchi-Manitou,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89908,89908,AdministrativeArea,Lac-Metei,Lac-Metei,Lac-Metei,Lac-Metei,FALSE,"""""",Lac-Metei,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89910,89910,AdministrativeArea,Réservoir-Dozois,Réservoir-Dozois,Réservoir-Dozois,Réservoir-Dozois,FALSE,"""""",Réservoir-Dozois,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-89912,89912,AdministrativeArea,Lac-Granet,Lac-Granet,Lac-Granet,Lac-Granet,FALSE,"""""",Lac-Granet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-90012,90012,AdministrativeArea,La Tuque,La Tuque,Ville de La Tuque,Town of La Tuque,FALSE,"""""",La Tuque,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-90017,90017,AdministrativeArea,La Bostonnais,La Bostonnais,Municipalité de La Bostonnais,Municipality of La Bostonnais,FALSE,"""""",La Bostonnais,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-90027,90027,AdministrativeArea,Lac-Édouard,Lac-Édouard,Municipalité de Lac-Édouard,Municipality of Lac-Édouard,FALSE,"""""",Lac-Édouard,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-90801,90801,AdministrativeArea,Coucoucache,Coucoucache,Territoire autochtone de Coucoucache,Aboriginal territory of Coucoucache,FALSE,"""""",Coucoucache,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-90802,90802,AdministrativeArea,Wemotaci,Wemotaci,Territoire autochtone de Wemotaci,Aboriginal territory of Wemotaci,FALSE,"""""",Wemotaci,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-90804,90804,AdministrativeArea,Obedjiwan,Obedjiwan,Territoire autochtone de Obedjiwan,Aboriginal territory of Obedjiwan,FALSE,"""""",Obedjiwan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-91005,91005,AdministrativeArea,Lac-Bouchette,Lac-Bouchette,Municipalité de Lac-Bouchette,Municipality of Lac-Bouchette,FALSE,"""""",Lac-Bouchette,QC,"""""",CAN,2025-03-27T15:00:00-04:00
